runner_id,race_id,date,hippodrome,race_datetime,distance_metres,discipline,field_size,horse_number,horse_name,jockey_name,trainer_name,draw_position,handicap_distance,deferre,musique,morning_odds,final_odds,odds_drift_pct,implied_prob_norm,finish_position,km_time
20250912-R1-C7-1,20250912-R1-C7,20250912,VINCENNES,2025-09-12 21:39:00,2700,TROT_MONTE,7,1,INSTANT GRAVE,J.Y. RICART,N. LANGLOIS,,2700,True,4m9a1m8a1m2m4m0a3m3m,20.0,18.0,-0.1,0.043144,2,73800
20250912-R1-C7-2,20250912-R1-C7,20250912,VINCENNES,2025-09-12 21:39:00,2700,TROT_MONTE,7,2,FLASH MONEY,Mlle A. POULAIN,Sté. Ent. Anthony TINTILLIER,,2700,True,1a6a8a4a7a0a6a0a8a3a,21.0,38.0,0.8095,0.04109,6,76100
20250912-R1-C7-3,20250912-R1-C7,20250912,VINCENNES,2025-09-12 21:39:00,2700,TROT_MONTE,7,3,INTOUCHABLE,A. COLLETTE,A. MARION,,2700,True,6m0a7a2a1a6m7m0m0m(24),10.0,12.0,0.2,0.086289,5,74600
20250912-R1-C7-4,20250912-R1-C7,20250912,VINCENNES,2025-09-12 21:39:00,2700,TROT_MONTE,7,4,GORDON MIJACK,E. DE JESUS,A. DE JESUS,,2700,True,5a5a1a0a2m8aDa8aDa3m,11.0,22.0,1.0,0.078444,3,73900
20250912-R1-C7-5,20250912-R1-C7,20250912,VINCENNES,2025-09-12 21:39:00,2700,TROT_MONTE,7,5,FARANDOLE DI PALBA,M. MOTTIER,B. GOETZ,,2700,True,0a9m1m3m1m0a0a(24)8aDa,3.6,4.2,0.1667,0.239692,1,73700
20250912-R1-C7-6,20250912-R1-C7,20250912,VINCENNES,2025-09-12 21:39:00,2700,TROT_MONTE,7,6,ILTON ROYAL,P.PH. PLOQUIN,A.PH. GRIMAULT,,2700,True,3m1m4a1m2mDa4m(24)3m9a,4.5,4.7,0.0444,0.191753,4,74200
20250912-R1-C8-4,20250912-R1-C8,20250912,VINCENNES,2025-09-12 22:03:00,2200,TROT_ATTELE,9,4,NYMPHE D'ELLE,E. RAFFIN,Mme L. HUE,,2200,False,2a,15.0,20.0,0.3333,0.057663,3,77100
20250912-R1-C8-6,20250912-R1-C8,20250912,VINCENNES,2025-09-12 22:03:00,2200,TROT_ATTELE,9,6,NACRE DU MOUTHIEUX,CL. DUVALDESTIN,TH. DUVALDESTIN,,2200,False,1a,1.8,2.1,0.1667,0.480524,1,76500
20250912-R1-C8-7,20250912-R1-C8,20250912,VINCENNES,2025-09-12 22:03:00,2200,TROT_ATTELE,9,7,NO MORE,A. ABRIVARD,Dariusz CZERWINSKI,,2200,False,Da1a8a,12.0,9.6,-0.2,0.072078,5,77700
20250912-R1-C8-8,20250912-R1-C8,20250912,VINCENNES,2025-09-12 22:03:00,2200,TROT_ATTELE,9,8,NOELA JOSSELYN,R. CONGARD,N. BAZIRE,,2200,False,4a2a,23.0,18.0,-0.2174,0.037606,4,77100
20250912-R1-C8-9,20250912-R1-C8,20250912,VINCENNES,2025-09-12 22:03:00,2200,TROT_ATTELE,9,9,NOVA DE CELLAND,F. NIVARD,B. MICHARDIERE,,2200,False,3a4a,4.1,3.2,-0.2195,0.210961,2,77000
20250912-R3-C1-1,20250912-R3-C1,20250912,CHARTRES,2025-09-12 11:14:00,2825,TROT_ATTELE,16,1,IRONIE DES BROUETS,A. DAULIER,A. DAULIER,,2825,False,5a2a9a7a7a4a7a4a9a4a,78.0,125.0,0.6026,0.011134,12,78600
20250912-R3-C1-2,20250912-R3-C1,20250912,CHARTRES,2025-09-12 11:14:00,2825,TROT_ATTELE,16,2,JAZZ DES TOURS,C. BATY,C. BATY,,2825,False,0a6a1a0a3aDa5a3a9a6a,56.0,83.0,0.4821,0.015508,9,78400
20250912-R3-C1-3,20250912-R3-C1,20250912,CHARTRES,2025-09-12 11:14:00,2825,TROT_ATTELE,16,3,ILTON BEAUREGARD,P.M. ALLAIS,J. DESHAYES,,2825,True,5a3aDa4a3a2a4a9a8a5a,25.0,27.0,0.08,0.034738,6,77500
20250912-R3-C1-5,20250912-R3-C1,20250912,CHARTRES,2025-09-12 11:14:00,2825,TROT_ATTELE,16,5,IANOCHE,Q. CHAMPENOIS,L. BARASSIN,,2825,False,Da0a9aDa4a(24)7a7a0a2a,43.0,97.0,1.2558,0.020197,11,78600
20250912-R3-C1-6,20250912-R3-C1,20250912,CHARTRES,2025-09-12 11:14:00,2825,TROT_ATTELE,16,6,HEAVEN JIEL,S. LABOUTIQUE,Mme G. MASSCHAELE,,2825,True,6a3a3a4a3a8a4a2a1a2a,10.0,8.4,-0.16,0.086846,5,77400
20250912-R3-C1-7,20250912-R3-C1,20250912,CHARTRES,2025-09-12 11:14:00,2825,TROT_ATTELE,16,7,IBRA DU THENNEY,V. HENON,CH. DAGNICOURT,,2825,False,2a3a5a3a4a3a2a1a3a4a,23.0,39.0,0.6957,0.037759,10,78400
20250912-R3-C1-8,20250912-R3-C1,20250912,CHARTRES,2025-09-12 11:14:00,2825,TROT_ATTELE,16,8,JUNIOR D'AVRAN,JULIEN RENAULT,H. LECOQ,,2825,False,0a1a1a9a8a2a5aDa0a1a,18.0,18.0,0.0,0.048248,3,77300
20250912-R3-C1-9,20250912-R3-C1,20250912,CHARTRES,2025-09-12 11:14:00,2825,TROT_ATTELE,16,9,HORACE,D. GESSEN,CH. DAGNICOURT,,2850,False,4a9a9aDaDa6a(24)8a3aDa,157.0,131.0,-0.1656,0.005531,13,78400
20250912-R3-C1-10,20250912-R3-C1,20250912,CHARTRES,2025-09-12 11:14:00,2825,TROT_ATTELE,16,10,GATSBY DE BANVILLE,B. SCHWARTZ,J.M. MARIE,,2850,True,Dm8a0a6a5a7a0a7a(24)8a,92.0,163.0,0.7717,0.00944,14,78500
20250912-R3-C1-11,20250912-R3-C1,20250912,CHARTRES,2025-09-12 11:14:00,2825,TROT_ATTELE,16,11,IPOCALYPSE LOVE,S. DEWULF,CH. DAGNICOURT,,2850,False,6a0a8m9a8a0a(24)0a0aDa,47.0,146.0,2.1064,0.018478,8,77600
20250912-R3-C1-12,20250912-R3-C1,20250912,CHARTRES,2025-09-12 11:14:00,2825,TROT_ATTELE,16,12,ILESLOR DES KECHES,S. ROCHER,J.P. MARMION,,2850,True,5a2a3a2a0a4a9a9a0a(24),7.5,10.0,0.3333,0.115794,2,76600
20250912-R3-C1-13,20250912-R3-C1,20250912,CHARTRES,2025-09-12 11:14:00,2825,TROT_ATTELE,16,13,JACKPOT DE L'ENVOL,A. SLIMANE,P. CASTEL,,2850,True,5a4a2a2aDa1a1a1a2a0a,7.7,6.6,-0.1429,0.112787,7,77200
20250912-R3-C1-14,20250912-R3-C1,20250912,CHARTRES,2025-09-12 11:14:00,2825,TROT_ATTELE,16,14,ISA DU PRESSOIR,Mlle M. TRIHOLLET,ANTOINE TRIHOLLET,,2850,True,0a2a2a2a2a2a1a2a2a2a,3.6,5.7,0.5833,0.241238,4,76700
20250912-R3-C1-15,20250912-R3-C1,20250912,CHARTRES,2025-09-12 11:14:00,2825,TROT_ATTELE,16,15,JAMAIQUE DAIRPET,Mlle A. HALLAIS,L. PESCHET,,2850,True,2a2a2a7a6a2a4a2a8a(24),8.0,8.7,0.0875,0.108557,1,76600
20250912-R3-C2-2,20250912-R3-C2,20250912,CHARTRES,2025-09-12 11:51:00,2800,TROT_ATTELE,12,2,MAIN ABSOLUE,T. LE BELLER,T. LE BELLER,,2800,False,8a1a4a,8.3,13.0,0.5663,0.104573,4,79200
20250912-R3-C2-4,20250912-R3-C2,20250912,CHARTRES,2025-09-12 11:51:00,2800,TROT_ATTELE,12,4,MERVEILLE MIKA,N. ROUSSEAU,S. ROGER,,2800,False,6aDa6a7a2aDa2a,64.0,146.0,1.2813,0.013562,5,79200
20250912-R3-C2-6,20250912-R3-C2,20250912,CHARTRES,2025-09-12 11:51:00,2800,TROT_ATTELE,12,6,MAMACITA,L.M. DAVID,L.M. DAVID,,2800,False,6a3a3aDa3a4a7aDa,24.0,21.0,-0.125,0.036165,2,78800
20250912-R3-C2-7,20250912-R3-C2,20250912,CHARTRES,2025-09-12 11:51:00,2800,TROT_ATTELE,12,7,MAGA DE BOISNEY,A. GUILLEMIN,A. BUISSON,,2800,False,Da2a5a7a(24)4a3a,30.0,37.0,0.2333,0.028932,3,78800
20250912-R3-C2-9,20250912-R3-C2,20250912,CHARTRES,2025-09-12 11:51:00,2800,TROT_ATTELE,12,9,MELODY MUSIC,E. RAFFIN,Alain ROUSSEL,,2800,False,8mDaDm0a3m3a7a5a,9.6,7.0,-0.2708,0.090412,1,78600
20250912-R3-C3-1,20250912-R3-C3,20250912,CHARTRES,2025-09-12 12:22:00,2800,TROT_ATTELE,10,1,MAC ARTHUR,Mlle C. CHASSAGNE,Mlle C. CHASSAGNE,,2800,False,Da8a9aDa,75.0,164.0,1.1867,0.011542,6,80000
20250912-R3-C3-2,20250912-R3-C3,20250912,CHARTRES,2025-09-12 12:22:00,2800,TROT_ATTELE,10,2,MEXICAIN,F. NIVARD,M. IONESCU,,2800,False,DaDa,18.0,32.0,0.7778,0.048093,4,79600
20250912-R3-C3-3,20250912-R3-C3,20250912,CHARTRES,2025-09-12 12:22:00,2800,TROT_ATTELE,10,3,MELILOT BELLO,A. WIELS,J.P. MARMION,,2800,False,Da1a,2.4,1.7,-0.2917,0.360696,1,79200
20250912-R3-C3-4,20250912-R3-C3,20250912,CHARTRES,2025-09-12 12:22:00,2800,TROT_ATTELE,10,4,MIRACLE DE PLAY,E. PELTIER,E. PELTIER,,2800,False,1a8a5a,42.0,48.0,0.1429,0.020612,7,81600
20250912-R3-C3-5,20250912-R3-C3,20250912,CHARTRES,2025-09-12 12:22:00,2800,TROT_ATTELE,10,5,MAGE DES MONTS,B. MARIE,F. LERCIER,,2800,False,Aa0a1a3a9a,31.0,21.0,-0.3226,0.027925,9,86300
20250912-R3-C3-6,20250912-R3-C3,20250912,CHARTRES,2025-09-12 12:22:00,2800,TROT_ATTELE,10,6,MOONLIGHT DJOC,R.CH. LARUE,R.CH. LARUE,,2800,False,7a7a4a1a,16.0,33.0,1.0625,0.054104,5,80000
20250912-R3-C3-7,20250912-R3-C3,20250912,CHARTRES,2025-09-12 12:22:00,2800,TROT_ATTELE,10,7,MARSHALL D'AVRIL,F. OUVRIE,L. BARASSIN,,2800,False,1a3a,9.8,12.0,0.2245,0.088334,8,82700
20250912-R3-C3-8,20250912-R3-C3,20250912,CHARTRES,2025-09-12 12:22:00,2800,TROT_ATTELE,10,8,MYSTIC DE BLARY,A. LAMY,TH. LEVESQUE,,2800,False,2aDa2aDaDa4a,6.9,10.0,0.4493,0.12546,3,79600
20250912-R3-C3-9,20250912-R3-C3,20250912,CHARTRES,2025-09-12 12:22:00,2800,TROT_ATTELE,10,9,MALMO DE PUCH,E. RAFFIN,S. GUARATO,,2800,False,3aDa2aDa4aDa6a,4.9,4.2,-0.1429,0.176668,2,79300
20250912-R3-C4-1,20250912-R3-C4,20250912,CHARTRES,2025-09-12 12:53:00,2800,TROT_MONTE,16,1,KAYSA DE THIEZAC,Mme L. DENIS,R. THERON,,2800,False,Dm0a7a6mAa0m(24)Da0m9m,169.0,98.0,-0.4201,0.005149,12,82100
20250912-R3-C4-2,20250912-R3-C4,20250912,CHARTRES,2025-09-12 12:53:00,2800,TROT_MONTE,16,2,KALINE ERCA,Mlle THAIS PELTIER,E. PELTIER,,2800,True,7m9a0a0aAa3aDa(24)9aDm,84.0,58.0,-0.3095,0.010361,9,78800
20250912-R3-C4-3,20250912-R3-C4,20250912,CHARTRES,2025-09-12 12:53:00,2800,TROT_MONTE,16,3,KENYA DE DALINE,Mme LEA LE GUERCH,CH. PETREMENT,,2800,False,Da8m0a0mDm0a(24)6m2m3m,84.0,105.0,0.25,0.010361,11,81400
20250912-R3-C4-4,20250912-R3-C4,20250912,CHARTRES,2025-09-12 12:53:00,2800,TROT_MONTE,16,4,KAPITO CLUB,Mlle M. MENDIBOURE,J. VANMEERBECK,,2800,True,Da7a1a1a8aDa0a8aDa(24),35.0,36.0,0.0286,0.024864,10,81300
20250912-R3-C4-5,20250912-R3-C4,20250912,CHARTRES,2025-09-12 12:53:00,2800,TROT_MONTE,16,5,KOMELE,Mlle H. GODEY,PH. DAUGEARD,,2800,False,DaDaDaDa0a0a9aDa(24)4a,21.0,46.0,1.1905,0.041441,4,77400
20250912-R3-C4-6,20250912-R3-C4,20250912,CHARTRES,2025-09-12 12:53:00,2800,TROT_MONTE,16,6,KALYPSO DU CAUX,Mlle M. SOISMIER,A. LAURENT,,2800,False,4m5mDa4a5mDaDm(24)5m3m,16.0,15.0,-0.0625,0.054392,2,76600
20250912-R3-C4-7,20250912-R3-C4,20250912,CHARTRES,2025-09-12 12:53:00,2800,TROT_MONTE,16,7,KUROSIO DES LOVES,M. LELIEVRE,J. KOUBICHE,,2800,False,9aDa2mDa0aDa(24)9aDa2a,9.7,11.0,0.134,0.089719,5,77500
20250912-R3-C4-9,20250912-R3-C4,20250912,CHARTRES,2025-09-12 12:53:00,2800,TROT_MONTE,16,9,KALYPSO DE CHOC,Mlle E. LACOMBLEZ,Sté. Ent. Charles CRIADO,,2800,True,5a0a6a4a5aDm0m5m3m8a,53.0,40.0,-0.2453,0.01642,7,77700
20250912-R3-C4-10,20250912-R3-C4,20250912,CHARTRES,2025-09-12 12:53:00,2800,TROT_MONTE,16,10,KING HAUFOR,Mlle E. BOUCLET,F. CRUAUD,,2800,True,4m5m3m6a3m5m2m5m9a0a,15.0,16.0,0.0667,0.058018,3,76700
20250912-R3-C4-12,20250912-R3-C4,20250912,CHARTRES,2025-09-12 12:53:00,2800,TROT_MONTE,16,12,KENZO DE LA FYE,Mlle M. JOLY,A.G. MAILLARD,,2800,True,5a8a1m0a4a3a5aDm(24)7m,11.0,10.0,-0.0909,0.079115,8,77800
20250912-R3-C4-13,20250912-R3-C4,20250912,CHARTRES,2025-09-12 12:53:00,2800,TROT_MONTE,16,13,KLASSIC MUSIC,Mlle A. POULAIN,G. HOUEL,,2800,True,3mDa3m4a3m3m6m6a9a7m,10.0,6.9,-0.31,0.087027,13,82600
20250912-R3-C4-15,20250912-R3-C4,20250912,CHARTRES,2025-09-12 12:53:00,2800,TROT_MONTE,16,15,KAMES MERITE,J. FERRON,M. VARIN,,2800,True,0aDm6m5m2m1m9a0m(24)1m,8.3,4.6,-0.4458,0.104852,1,76600
20250912-R3-C4-16,20250912-R3-C4,20250912,CHARTRES,2025-09-12 12:53:00,2800,TROT_MONTE,16,16,KRACK FOULONIERE,J. MAILLARD,J.M. MARIE,,2800,True,2m2mDa8a6a8a2a3aDm5a,6.1,5.9,-0.0328,0.142667,6,77700
20250912-R3-C5-1,20250912-R3-C5,20250912,CHARTRES,2025-09-12 13:25:00,2825,TROT_ATTELE,16,1,KALOU DE LODEON,D. BONNE,M. LECOURT,,2825,True,Dm5mDm3a6a7a(24)1a3a4a,12.0,8.4,-0.3,0.072272,3,76100
20250912-R3-C5-2,20250912-R3-C5,20250912,CHARTRES,2025-09-12 13:25:00,2825,TROT_ATTELE,16,2,KALOU DE TESS,A. COLLETTE,A. CLERIN,,2825,False,Aa5a0aDm7m0a7a7a9a3a,42.0,134.0,2.1905,0.02065,4,76600
20250912-R3-C5-3,20250912-R3-C5,20250912,CHARTRES,2025-09-12 13:25:00,2825,TROT_ATTELE,16,3,KURIELE LEBEL,L. GABORIT,L. GABORIT,,2825,True,6a4a0a0aDa5a7a5a7a5a,98.0,208.0,1.1224,0.00885,7,76700
20250912-R3-C5-4,20250912-R3-C5,20250912,CHARTRES,2025-09-12 13:25:00,2825,TROT_ATTELE,16,4,KERYVON FARM,P.L. ROUSSEAU,P.L. ROUSSEAU,,2825,True,3a6a5aDa9a2a5a(24)0a3a,85.0,36.0,-0.5765,0.010203,13,78900
20250912-R3-C5-5,20250912-R3-C5,20250912,CHARTRES,2025-09-12 13:25:00,2825,TROT_ATTELE,16,5,KAPRIJKE CALENDES,A. MALLET,Ch. DREUX,,2825,True,8a3a0a7a3a0a(24)6a4a2a,15.0,21.0,0.4,0.057818,9,76900
20250912-R3-C5-7,20250912-R3-C5,20250912,CHARTRES,2025-09-12 13:25:00,2825,TROT_ATTELE,16,7,KLASSICAL WAY ACE,E. RAFFIN,S. FERCHAUD,,2825,True,Da6aDa6a5a7a8a0a0a6a,10.0,12.0,0.2,0.086727,5,76600
20250912-R3-C5-9,20250912-R3-C5,20250912,CHARTRES,2025-09-12 13:25:00,2825,TROT_ATTELE,16,9,KING CLUB,J.CL. HALLAIS,J.W. HALLAIS,,2825,True,8a3a2a4aDa7a7a(24)9aDa,8.8,17.0,0.9318,0.098553,8,76700
20250912-R3-C5-10,20250912-R3-C5,20250912,CHARTRES,2025-09-12 13:25:00,2825,TROT_ATTELE,16,10,KEOPS DU RABUTIN,PH. MASSCHAELE,Mme G. MASSCHAELE,,2850,False,4a0a1a1a7aDaDm7a1a5a,29.0,39.0,0.3448,0.029906,11,76900
20250912-R3-C5-11,20250912-R3-C5,20250912,CHARTRES,2025-09-12 13:25:00,2825,TROT_ATTELE,16,11,KELCANTO BELLO,A. WIELS,J.P. MARMION,,2850,True,DaDa1a3aDa2a3a(24)Aa1a,3.0,2.3,-0.2333,0.289089,1,74700
20250912-R3-C5-13,20250912-R3-C5,20250912,CHARTRES,2025-09-12 13:25:00,2825,TROT_ATTELE,16,13,KAPORAL DU PONT,J. NEVEUX,G. MARIN,,2850,False,2aDa5a2a5a6a(24)Da7a7m,36.0,127.0,2.5278,0.024091,10,76700
20250912-R3-C5-14,20250912-R3-C5,20250912,CHARTRES,2025-09-12 13:25:00,2825,TROT_ATTELE,16,14,KILLER DE BEAULIEU,B. ROUER,B. ROUER,,2850,False,Da9a5a8a9aDaDmDa6m6a,98.0,201.0,1.051,0.00885,12,77600
20250912-R3-C5-15,20250912-R3-C5,20250912,CHARTRES,2025-09-12 13:25:00,2825,TROT_ATTELE,16,15,KING'S RETURN,A. LAMY,P.CH. JEAN,,2850,True,3a4a2a1a9a8a5aDa(24)9a,7.5,5.9,-0.2133,0.115635,6,76000
20250912-R3-C5-16,20250912-R3-C5,20250912,CHARTRES,2025-09-12 13:25:00,2825,TROT_ATTELE,16,16,KELOMA DREAM,L.M. DAVID,L.M. DAVID,,2850,True,4aDaDa8aDa4a2aDa3a8a,7.4,20.0,1.7027,0.117198,2,75400
20250912-R3-C6-1,20250912-R3-C6,20250912,CHARTRES,2025-09-12 14:00:00,2800,TROT_MONTE,16,1,JACOMO DANICA,F. DESMIGNEUX,Mlle M. LE BOURHIS,,2800,False,Aa1m0a0a2a2m5mDa9a0a,16.0,56.0,2.5,0.053551,10,
20250912-R3-C6-2,20250912-R3-C6,20250912,CHARTRES,2025-09-12 14:00:00,2800,TROT_MONTE,16,2,JAR BEN,Mlle A. BARTHELEMY,R. CORBIN,,2800,True,5m5m2m3m1m2m4m(24)2mDm,25.0,27.0,0.08,0.034273,3,76700
20250912-R3-C6-5,20250912-R3-C6,20250912,CHARTRES,2025-09-12 14:00:00,2800,TROT_MONTE,16,5,JASON D'EOLE,A. ANDRE,L. PALEAU,,2800,True,6a7a9a4a4m3a1m9a(24)8a,14.0,18.0,0.2857,0.061202,1,75700
20250912-R3-C6-6,20250912-R3-C6,20250912,CHARTRES,2025-09-12 14:00:00,2800,TROT_MONTE,16,6,ISTRALANDE,Mlle E. CALLIER,C. BEDEL,,2800,True,Dm2m8m8m7m7m9m5m(24)1m,70.0,76.0,0.0857,0.012241,9,
20250912-R3-C6-7,20250912-R3-C6,20250912,CHARTRES,2025-09-12 14:00:00,2800,TROT_MONTE,16,7,INSTINCT DE L'OREE,Mlle M. JOLY,P.L. ROUSSEAU,,2800,False,5m0m7mDm7m0m4m0m(24)6m,110.0,196.0,0.7818,0.007789,8,
20250912-R3-C6-8,20250912-R3-C6,20250912,CHARTRES,2025-09-12 14:00:00,2800,TROT_MONTE,16,8,JANUS DE VRIE,LILIAN BERTIN,A.PH. GRIMAULT,,2800,False,1mDaDm(24)2m1m1mDaAaDm,2.4,2.1,-0.125,0.357008,4,76700
20250912-R3-C6-9,20250912-R3-C6,20250912,CHARTRES,2025-09-12 14:00:00,2800,TROT_MONTE,16,9,JANOU POULOT,M. CHAMPENOIS,H. COMBOT,,2800,False,Da7a5a5a8a3a4a0a(24)3a,67.0,42.0,-0.3731,0.012788,7,
20250912-R3-C6-12,20250912-R3-C6,20250912,CHARTRES,2025-09-12 14:00:00,2800,TROT_MONTE,16,12,JOYEUSE DU PORTO,D. BONNE,Mlle A. MICHEL,,2800,True,4a3a1a5a0a0a(24)5a1a1a,31.0,27.0,-0.129,0.027639,6,
20250912-R3-C6-13,20250912-R3-C6,20250912,CHARTRES,2025-09-12 14:00:00,2800,TROT_MONTE,16,13,ITEM BUISSONAY,J. FERRON,B. ROUER,,2800,True,8a2a1a4a0a7aDm0a3aDm,36.0,63.0,0.75,0.023801,5,77000
20250912-R3-C6-14,20250912-R3-C6,20250912,CHARTRES,2025-09-12 14:00:00,2800,TROT_MONTE,16,14,JINKGO VEETA,AURELIEN DESMARRES,Aurélien DESMARRES,,2800,False,1a4aDa0aDa3a(24)0a0a7a,23.0,34.0,0.4783,0.037253,2,76200
20250912-R3-C6-16,20250912-R3-C6,20250912,CHARTRES,2025-09-12 14:00:00,2800,TROT_MONTE,16,16,IRLANDO D'OR,Mlle THAIS PELTIER,J. POUTREL,,2800,True,3m1m2mDm1m3m2m7aDa5m,14.0,14.0,0.0,0.061202,11,
20250912-R3-C7-1,20250912-R3-C7,20250912,CHARTRES,2025-09-12 14:35:00,2825,TROT_ATTELE,14,1,LADY PRINCESS,B. PITON,B. PITON,,2825,False,3a6a0a2a7a(24)5aDa8a1a,24.0,54.0,1.25,0.03631,8,76200
20250912-R3-C7-2,20250912-R3-C7,20250912,CHARTRES,2025-09-12 14:35:00,2825,TROT_ATTELE,14,2,LAST DES BROUSSES,F. GUERINEAU,A. RIPOLL RIGO,,2825,False,5a4a3a8a6aDa7aDa2aDa,27.0,40.0,0.4815,0.032276,4,75800
20250912-R3-C7-3,20250912-R3-C7,20250912,CHARTRES,2025-09-12 14:35:00,2825,TROT_ATTELE,14,3,LAY UP,M. GYRE,Julien RAFFESTIN,,2825,False,Da1a3a1a8aDa0a8a(24)0a,72.0,238.0,2.3056,0.012103,11,76500
20250912-R3-C7-4,20250912-R3-C7,20250912,CHARTRES,2025-09-12 14:35:00,2825,TROT_ATTELE,14,4,LIBRIO BELLO,A. WIELS,J.P. MARMION,,2825,True,1aDa1a1a1a2a(24)1a,2.5,2.2,-0.12,0.348576,1,75300
20250912-R3-C7-5,20250912-R3-C7,20250912,CHARTRES,2025-09-12 14:35:00,2825,TROT_ATTELE,14,5,LE MAC,E. RAFFIN,Julien RAFFESTIN,,2825,True,4a6a3aDa4a6a7a7a0a(24),8.0,7.2,-0.1,0.10893,3,75700
20250912-R3-C7-6,20250912-R3-C7,20250912,CHARTRES,2025-09-12 14:35:00,2825,TROT_ATTELE,14,6,LUNA D'ARNHEM,G.A. POU POU,G.A. POU POU,,2825,False,8a8a0a2a1a7a(24)0a7a5a,70.0,160.0,1.2857,0.012449,10,76400
20250912-R3-C7-7,20250912-R3-C7,20250912,CHARTRES,2025-09-12 14:35:00,2825,TROT_ATTELE,14,7,LOVER SIXTY ONE,J.ET. LE BEC,J.ET. LE BEC,,2825,False,9aDa(24)Da4a4a1a5aDaDa,70.0,167.0,1.3857,0.012449,6,76000
20250912-R3-C7-8,20250912-R3-C7,20250912,CHARTRES,2025-09-12 14:35:00,2825,TROT_ATTELE,14,8,LADY QUEEN,J. VANMEERBECK,J. VANMEERBECK,,2825,True,9a2aDm7a9a7a4a7aDa6a,19.0,33.0,0.7368,0.045866,7,76100
20250912-R3-C7-9,20250912-R3-C7,20250912,CHARTRES,2025-09-12 14:35:00,2825,TROT_ATTELE,14,9,LEGACY JIEL,F. OUVRIE,J.L. DERSOIR,,2825,True,2a9a5aDa7a3aDa2a2a(24),5.6,5.0,-0.1071,0.155614,2,75500
20250912-R3-C7-10,20250912-R3-C7,20250912,CHARTRES,2025-09-12 14:35:00,2825,TROT_ATTELE,14,10,LAUTREC QUICK,A.A. BOULARD,M. IONESCU,,2850,False,4aDaDa(24)6a6aDa3a7a5a,114.0,328.0,1.8772,0.007644,12,78600
20250912-R3-C7-11,20250912-R3-C7,20250912,CHARTRES,2025-09-12 14:35:00,2825,TROT_ATTELE,14,11,LOBSTER DU BELLAY,A. ANDRE,J.ET. LE BEC,,2850,False,1a3a0a7aDa2a1a2a(24)2a,48.0,72.0,0.5,0.018155,9,75600
20250912-R3-C7-13,20250912-R3-C7,20250912,CHARTRES,2025-09-12 14:35:00,2825,TROT_ATTELE,14,13,LASKO DES BROUSSES,J.Y. RICART,J. ROBERT,,2850,True,2m1m1m1m(24)3a3a2a1a7a,39.0,49.0,0.2564,0.022345,5,75300
20250912-R3-C8-1,20250912-R3-C8,20250912,CHARTRES,2025-09-12 15:10:00,2825,TROT_ATTELE,12,1,JANGO ELEVEN,F. OUVRIE,A. RIPOLL RIGO,,2825,True,3a1aDa5a6aDaDa5a0a(24),28.0,39.0,0.3929,0.03067,4,75600
20250912-R3-C8-2,20250912-R3-C8,20250912,CHARTRES,2025-09-12 15:10:00,2825,TROT_ATTELE,12,2,JEUNE ORANGE COTON,A. ANDRE,Antonin ANDRE,,2825,True,Da1a6a6a5aDa7a6aDaDa,2.8,1.7,-0.3929,0.306705,3,75500
20250912-R3-C8-3,20250912-R3-C8,20250912,CHARTRES,2025-09-12 15:10:00,2825,TROT_ATTELE,12,3,JACANA DE BLARY,E. RAFFIN,TH. LEVESQUE,,2825,True,4m3mDa3m6mDm7mDm2m3a,8.6,10.0,0.1628,0.099857,8,76400
20250912-R3-C8-4,20250912-R3-C8,20250912,CHARTRES,2025-09-12 15:10:00,2825,TROT_ATTELE,12,4,JOUEUR DU LUPIN,A. WIELS,J.P. MARMION,,2825,False,4a1aDaDa3a(24)Da3a2a2a,6.6,8.9,0.3485,0.130117,1,75300
20250912-R3-C8-5,20250912-R3-C8,20250912,CHARTRES,2025-09-12 15:10:00,2825,TROT_ATTELE,12,5,JACKPOT DE VIETTE,PH. MASSCHAELE,Mme G. MASSCHAELE,,2825,True,2a2a8a5a7aDa4a0a5a5a,10.0,19.0,0.9,0.085877,6,76000
20250912-R3-C8-6,20250912-R3-C8,20250912,CHARTRES,2025-09-12 15:10:00,2825,TROT_ATTELE,12,6,JULY DU GUESNE,D. BONNE,M. VARIN,,2825,True,6a3a1a3a5a6a4a6a1aDa,21.0,25.0,0.1905,0.040894,2,75300
20250912-R3-C8-8,20250912-R3-C8,20250912,CHARTRES,2025-09-12 15:10:00,2825,TROT_ATTELE,12,8,JEEP DE DALINE,A. LAMY,GREGORY MARTENS,,2825,True,4a8a8a2a0a8a0a0a(24)Da,34.0,38.0,0.1176,0.025258,7,76100
20250912-R3-C8-10,20250912-R3-C8,20250912,CHARTRES,2025-09-12 15:10:00,2825,TROT_ATTELE,12,10,JASMIN PRECIEUX,J.L.CL. DERSOIR,J.L.CL. DERSOIR,,2850,False,Da0a(24)Da7a8a0a6a4a2a,37.0,144.0,2.8919,0.02321,9,75800
20250912-R3-C8-11,20250912-R3-C8,20250912,CHARTRES,2025-09-12 15:10:00,2825,TROT_ATTELE,12,11,JENNY DE JOUDES,A. LAURENT,A. LAURENT,,2850,True,4a3a5a5a2a0a4a8a8a7a,8.4,9.7,0.1548,0.102235,5,75200
