race_id,date,hippodrome,race_datetime,distance_metres,track_condition,discipline,is_trot,field_size,reunion_number,course_number
20251106-R2-C3,20251106,GELSENKIRCHEN,2025-11-06 12:07:00,2000,,TROT_ATTELE,True,9,2,3
20251106-R2-C4,20251106,GELSENKIRCHEN,2025-11-06 12:39:00,2000,,TROT_ATTELE,True,10,2,4
20251106-R2-C5,20251106,GELSENKIRCHEN,2025-11-06 13:11:00,2000,,TROT_ATTELE,True,10,2,5
20251106-R5-C2,20251106,WOLVEGA,2025-11-06 19:18:00,2600,,TROT_ATTELE,True,14,5,2
20251106-R5-C3,20251106,WOLVEGA,2025-11-06 19:50:00,2100,,TROT_ATTELE,True,9,5,3
20251106-R5-C4,20251106,WOLVEGA,2025-11-06 20:22:00,2600,,TROT_ATTELE,True,8,5,4
20251106-R5-C5,20251106,WOLVEGA,2025-11-06 20:50:00,2100,,TROT_ATTELE,True,8,5,5
20251106-R5-C6,20251106,WOLVEGA,2025-11-06 21:18:00,2600,,TROT_ATTELE,True,8,5,6
20251106-R5-C7,20251106,WOLVEGA,2025-11-06 21:45:00,2100,,TROT_ATTELE,True,8,5,7
20251107-R1-C1,20251107,VINCENNES,2025-11-07 18:25:00,2850,,TROT_ATTELE,True,16,1,1
20251107-R1-C2,20251107,VINCENNES,2025-11-07 18:59:00,2700,,TROT_MONTE,True,14,1,2
20251107-R1-C3,20251107,VINCENNES,2025-11-07 19:34:00,2700,,TROT_ATTELE,True,16,1,3
20251107-R1-C4,20251107,VINCENNES,2025-11-07 20:15:00,2700,,TROT_ATTELE,True,16,1,4
20251107-R1-C5,20251107,VINCENNES,2025-11-07 20:43:00,2175,,TROT_MONTE,True,10,1,5
20251107-R1-C6,20251107,VINCENNES,2025-11-07 21:11:00,2175,,TROT_ATTELE,True,11,1,6
20251107-R1-C7,20251107,VINCENNES,2025-11-07 21:39:00,2175,,TROT_ATTELE,True,15,1,7
20251107-R1-C8,20251107,VINCENNES,2025-11-07 22:04:00,2850,,TROT_MONTE,True,14,1,8
20251107-R3-C2,20251107,AVENCHES,2025-11-07 12:02:00,2400,,TROT_ATTELE,True,15,3,2
20251107-R3-C4,20251107,AVENCHES,2025-11-07 13:06:00,2350,,TROT_ATTELE,True,11,3,4
20251107-R4-C1,20251107,LAVAL,2025-11-07 13:43:00,2850,,TROT_ATTELE,True,16,4,1
20251107-R4-C2,20251107,LAVAL,2025-11-07 14:18:00,2850,,TROT_ATTELE,True,16,4,2
20251107-R4-C3,20251107,LAVAL,2025-11-07 14:53:00,2850,,TROT_ATTELE,True,14,4,3
20251107-R4-C4,20251107,LAVAL,2025-11-07 15:28:00,2850,,TROT_ATTELE,True,16,4,4
20251107-R4-C5,20251107,LAVAL,2025-11-07 16:03:00,2850,,TROT_MONTE,True,12,4,5
20251107-R4-C6,20251107,LAVAL,2025-11-07 16:38:00,2850,,TROT_ATTELE,True,16,4,6
20251107-R4-C7,20251107,LAVAL,2025-11-07 17:16:00,2850,,TROT_ATTELE,True,16,4,7
20251107-R4-C8,20251107,LAVAL,2025-11-07 17:50:00,2850,,TROT_ATTELE,True,16,4,8
20251108-R1-C1,20251108,VINCENNES,2025-11-08 13:23:00,2175,,TROT_ATTELE,True,11,1,1
20251108-R1-C2,20251108,VINCENNES,2025-11-08 13:58:00,2175,,TROT_ATTELE,True,12,1,2
20251108-R1-C3,20251108,VINCENNES,2025-11-08 14:33:00,2700,,TROT_MONTE,True,11,1,3
20251108-R1-C4,20251108,VINCENNES,2025-11-08 15:15:00,2700,,TROT_ATTELE,True,13,1,4
20251108-R1-C5,20251108,VINCENNES,2025-11-08 15:58:00,2700,,TROT_ATTELE,True,16,1,5
20251108-R1-C6,20251108,VINCENNES,2025-11-08 16:33:00,2850,,TROT_ATTELE,True,12,1,6
20251108-R1-C7,20251108,VINCENNES,2025-11-08 17:08:00,2700,,TROT_ATTELE,True,13,1,7
20251108-R1-C8,20251108,VINCENNES,2025-11-08 17:43:00,2700,,TROT_ATTELE,True,13,1,8
20251108-R1-C9,20251108,VINCENNES,2025-11-08 18:18:00,2700,,TROT_ATTELE,True,11,1,9
20251108-R5-C1,20251108,LE CROISE LAROCHE,2025-11-08 18:52:00,2825,,TROT_ATTELE,True,16,5,1
20251108-R5-C2,20251108,LE CROISE LAROCHE,2025-11-08 19:25:00,2825,,TROT_ATTELE,True,12,5,2
20251108-R5-C3,20251108,LE CROISE LAROCHE,2025-11-08 19:55:00,2825,,TROT_ATTELE,True,10,5,3
20251108-R5-C4,20251108,LE CROISE LAROCHE,2025-11-08 20:25:00,2825,,TROT_ATTELE,True,12,5,4
20251108-R5-C5,20251108,LE CROISE LAROCHE,2025-11-08 20:57:00,2700,,TROT_ATTELE,True,16,5,5
20251108-R5-C6,20251108,LE CROISE LAROCHE,2025-11-08 21:25:00,2700,,TROT_ATTELE,True,15,5,6
20251108-R5-C7,20251108,LE CROISE LAROCHE,2025-11-08 21:55:00,2825,,TROT_MONTE,True,13,5,7
20251108-R5-C8,20251108,LE CROISE LAROCHE,2025-11-08 22:25:00,2700,,TROT_ATTELE,True,16,5,8
20251109-R2-C1,20251109,STRAUBING,2025-11-09 10:12:00,1925,,TROT_ATTELE,True,8,2,1
20251109-R2-C2,20251109,STRAUBING,2025-11-09 10:39:00,1925,,TROT_ATTELE,True,8,2,2
20251109-R2-C3,20251109,STRAUBING,2025-11-09 11:07:00,2800,,TROT_ATTELE,True,10,2,3
20251109-R2-C4,20251109,STRAUBING,2025-11-09 11:39:00,2400,,TROT_ATTELE,True,10,2,4
20251109-R2-C5,20251109,STRAUBING,2025-11-09 12:11:00,1925,,TROT_ATTELE,True,14,2,5
20251109-R3-C1,20251109,CHATELAILLON,2025-11-09 11:23:00,2500,,TROT_ATTELE,True,9,3,1
20251109-R3-C2,20251109,CHATELAILLON,2025-11-09 11:55:00,2500,,TROT_ATTELE,True,16,3,2
20251109-R3-C3,20251109,CHATELAILLON,2025-11-09 12:28:00,2625,,TROT_ATTELE,True,15,3,3
20251109-R3-C4,20251109,CHATELAILLON,2025-11-09 13:05:00,2625,,TROT_MONTE,True,11,3,4
20251109-R3-C5,20251109,CHATELAILLON,2025-11-09 13:43:00,2625,,TROT_ATTELE,True,11,3,5
20251109-R3-C6,20251109,CHATELAILLON,2025-11-09 14:18:00,2625,,TROT_ATTELE,True,15,3,6
20251109-R3-C7,20251109,CHATELAILLON,2025-11-09 14:52:00,2500,,TROT_ATTELE,True,13,3,7
20251109-R3-C8,20251109,CHATELAILLON,2025-11-09 15:32:00,2600,,TROT_ATTELE,True,11,3,8
20251109-R4-C1,20251109,MAUQUENCHY,2025-11-09 16:08:00,2150,,TROT_ATTELE,True,16,4,1
20251109-R4-C2,20251109,MAUQUENCHY,2025-11-09 16:42:00,2150,,TROT_ATTELE,True,16,4,2
20251109-R4-C3,20251109,MAUQUENCHY,2025-11-09 17:14:00,2150,,TROT_ATTELE,True,16,4,3
20251109-R4-C4,20251109,MAUQUENCHY,2025-11-09 17:44:00,2150,,TROT_ATTELE,True,16,4,4
20251109-R4-C5,20251109,MAUQUENCHY,2025-11-09 18:16:00,2850,,TROT_MONTE,True,16,4,5
20251109-R4-C6,20251109,MAUQUENCHY,2025-11-09 18:48:00,2850,,TROT_ATTELE,True,10,4,6
20251109-R4-C7,20251109,MAUQUENCHY,2025-11-09 19:20:00,2850,,TROT_MONTE,True,16,4,7
20251109-R4-C8,20251109,MAUQUENCHY,2025-11-09 19:52:00,2150,,TROT_ATTELE,True,16,4,8
20251109-R5-C1,20251109,KRIEAU (VIENNE),2025-11-09 17:28:00,2600,,TROT_ATTELE,True,10,5,1
20251109-R5-C2,20251109,KRIEAU (VIENNE),2025-11-09 18:00:00,2100,,TROT_ATTELE,True,14,5,2
20251109-R5-C3,20251109,KRIEAU (VIENNE),2025-11-09 18:32:00,2100,,TROT_ATTELE,True,9,5,3
20251109-R5-C4,20251109,KRIEAU (VIENNE),2025-11-09 19:04:00,2100,,TROT_ATTELE,True,9,5,4
20251109-R5-C5,20251109,KRIEAU (VIENNE),2025-11-09 19:36:00,2100,,TROT_ATTELE,True,9,5,5
20251109-R5-C6,20251109,KRIEAU (VIENNE),2025-11-09 20:08:00,2100,,TROT_ATTELE,True,7,5,6
20251109-R8-C1,20251109,LYON-PARILLY,2025-11-09 12:30:00,2850,,TROT_MONTE,True,13,8,1
20251109-R8-C2,20251109,LYON-PARILLY,2025-11-09 13:05:00,2850,,TROT_ATTELE,True,12,8,2
20251109-R8-C3,20251109,LYON-PARILLY,2025-11-09 13:34:00,2850,,TROT_ATTELE,True,14,8,3
20251109-R8-C4,20251109,LYON-PARILLY,2025-11-09 14:03:00,2850,,TROT_ATTELE,True,14,8,4
20251109-R8-C5,20251109,LYON-PARILLY,2025-11-09 14:34:00,2850,,TROT_ATTELE,True,16,8,5
20251109-R8-C6,20251109,LYON-PARILLY,2025-11-09 15:04:00,2850,,TROT_ATTELE,True,14,8,6
20251109-R8-C7,20251109,LYON-PARILLY,2025-11-09 15:34:00,2850,,TROT_ATTELE,True,12,8,7
20251109-R8-C8,20251109,LYON-PARILLY,2025-11-09 16:04:00,2850,,TROT_ATTELE,True,15,8,8
20251110-R3-C1,20251110,VINCENNES,2025-11-10 11:45:00,2700,,TROT_MONTE,True,9,3,1
20251110-R3-C2,20251110,VINCENNES,2025-11-10 12:20:00,2700,,TROT_ATTELE,True,14,3,2
20251110-R3-C3,20251110,VINCENNES,2025-11-10 12:55:00,2700,,TROT_MONTE,True,14,3,3
20251110-R3-C4,20251110,VINCENNES,2025-11-10 13:30:00,2700,,TROT_ATTELE,True,10,3,4
20251110-R3-C5,20251110,VINCENNES,2025-11-10 14:12:00,2200,,TROT_ATTELE,True,16,3,5
20251110-R3-C6,20251110,VINCENNES,2025-11-10 14:49:00,2850,,TROT_ATTELE,True,15,3,6
20251110-R3-C7,20251110,VINCENNES,2025-11-10 15:27:00,2200,,TROT_ATTELE,True,10,3,7
20251110-R3-C8,20251110,VINCENNES,2025-11-10 16:02:00,2850,,TROT_MONTE,True,15,3,8
20251110-R4-C1,20251110,REIMS,2025-11-10 16:37:00,2500,,TROT_ATTELE,True,14,4,1
20251110-R4-C2,20251110,REIMS,2025-11-10 17:12:00,2500,,TROT_ATTELE,True,14,4,2
20251110-R4-C3,20251110,REIMS,2025-11-10 17:49:00,2550,,TROT_ATTELE,True,16,4,3
20251110-R4-C4,20251110,REIMS,2025-11-10 18:22:00,2500,,TROT_ATTELE,True,14,4,4
20251110-R4-C5,20251110,REIMS,2025-11-10 18:55:00,2550,,TROT_ATTELE,True,12,4,5
20251110-R4-C6,20251110,REIMS,2025-11-10 19:27:00,2550,,TROT_MONTE,True,9,4,6
20251110-R4-C7,20251110,REIMS,2025-11-10 19:59:00,2550,,TROT_ATTELE,True,10,4,7
20251110-R4-C8,20251110,REIMS,2025-11-10 20:31:00,2550,,TROT_ATTELE,True,12,4,8
20251111-R4-C1,20251111,LYON LA SOIE,2025-11-11 16:11:00,2700,,TROT_ATTELE,True,15,4,1
20251111-R4-C2,20251111,LYON LA SOIE,2025-11-11 16:44:00,2700,,TROT_ATTELE,True,13,4,2
20251111-R4-C3,20251111,LYON LA SOIE,2025-11-11 17:18:00,2700,,TROT_ATTELE,True,16,4,3
20251111-R4-C4,20251111,LYON LA SOIE,2025-11-11 17:56:00,2700,,TROT_ATTELE,True,11,4,4
20251111-R4-C5,20251111,LYON LA SOIE,2025-11-11 18:30:00,2700,,TROT_ATTELE,True,13,4,5
20251111-R4-C6,20251111,LYON LA SOIE,2025-11-11 19:04:00,2700,,TROT_MONTE,True,10,4,6
20251111-R4-C7,20251111,LYON LA SOIE,2025-11-11 19:39:00,2700,,TROT_ATTELE,True,12,4,7
20251111-R4-C8,20251111,LYON LA SOIE,2025-11-11 20:10:00,2700,,TROT_ATTELE,True,14,4,8
20251111-R5-C1,20251111,MONS (GHLIN),2025-11-11 18:48:00,2300,,TROT_ATTELE,True,14,5,1
20251111-R5-C2,20251111,MONS (GHLIN),2025-11-11 19:19:00,2300,,TROT_ATTELE,True,11,5,2
20251111-R5-C3,20251111,MONS (GHLIN),2025-11-11 19:53:00,2300,,TROT_ATTELE,True,13,5,3
20251111-R5-C4,20251111,MONS (GHLIN),2025-11-11 20:35:00,2300,,TROT_ATTELE,True,13,5,4
20251111-R5-C5,20251111,MONS (GHLIN),2025-11-11 20:58:00,2300,,TROT_ATTELE,True,13,5,5
20251111-R5-C6,20251111,MONS (GHLIN),2025-11-11 21:25:00,1750,,TROT_ATTELE,True,9,5,6
20251111-R5-C7,20251111,MONS (GHLIN),2025-11-11 21:55:00,1750,,TROT_ATTELE,True,7,5,7
20251111-R9-C1,20251111,ANGERS,2025-11-11 13:00:00,3125,,TROT_ATTELE,True,14,9,1
20251111-R9-C2,20251111,ANGERS,2025-11-11 13:30:00,3125,,TROT_ATTELE,True,14,9,2
20251111-R9-C4,20251111,ANGERS,2025-11-11 14:30:00,3125,,TROT_ATTELE,True,14,9,4
20251111-R9-C6,20251111,ANGERS,2025-11-11 15:35:00,3125,,TROT_ATTELE,True,14,9,6
20251111-R9-C9,20251111,ANGERS,2025-11-11 17:05:00,3125,,TROT_ATTELE,True,18,9,9
20251112-R1-C1,20251112,LE BOUSCAT,2025-11-12 12:36:00,2650,,TROT_ATTELE,True,12,1,1
20251112-R1-C2,20251112,LE BOUSCAT,2025-11-12 13:13:00,2550,,TROT_ATTELE,True,16,1,2
20251112-R1-C3,20251112,LE BOUSCAT,2025-11-12 13:55:00,2650,,TROT_ATTELE,True,14,1,3
20251112-R1-C4,20251112,LE BOUSCAT,2025-11-12 14:32:00,2550,,TROT_ATTELE,True,16,1,4
20251112-R1-C5,20251112,LE BOUSCAT,2025-11-12 15:06:00,2550,,TROT_ATTELE,True,16,1,5
20251112-R1-C6,20251112,LE BOUSCAT,2025-11-12 15:40:00,2550,,TROT_ATTELE,True,13,1,6
20251112-R1-C7,20251112,LE BOUSCAT,2025-11-12 16:15:00,2650,,TROT_MONTE,True,11,1,7
20251112-R1-C8,20251112,LE BOUSCAT,2025-11-12 16:50:00,2650,,TROT_ATTELE,True,13,1,8
20251112-R2-C1,20251112,SON PARDO,2025-11-12 11:02:00,2650,,TROT_ATTELE,True,11,2,1
20251112-R2-C2,20251112,SON PARDO,2025-11-12 11:29:00,2650,,TROT_ATTELE,True,10,2,2
20251112-R2-C3,20251112,SON PARDO,2025-11-12 12:03:00,2650,,TROT_ATTELE,True,14,2,3
20251112-R5-C1,20251112,MONS (GHLIN),2025-11-12 17:25:00,2840,,TROT_ATTELE,True,11,5,1
20251112-R5-C2,20251112,MONS (GHLIN),2025-11-12 18:03:00,2300,,TROT_ATTELE,True,13,5,2
20251112-R5-C3,20251112,MONS (GHLIN),2025-11-12 18:37:00,2300,,TROT_ATTELE,True,11,5,3
20251112-R5-C4,20251112,MONS (GHLIN),2025-11-12 19:11:00,2300,,TROT_ATTELE,True,12,5,4
20251112-R5-C5,20251112,MONS (GHLIN),2025-11-12 19:45:00,1750,,TROT_ATTELE,True,10,5,5
20251112-R5-C6,20251112,MONS (GHLIN),2025-11-12 20:15:00,2300,,TROT_ATTELE,True,9,5,6
20251112-R5-C7,20251112,MONS (GHLIN),2025-11-12 20:50:00,2300,,TROT_ATTELE,True,8,5,7
20251112-R5-C8,20251112,MONS (GHLIN),2025-11-12 21:17:00,2840,,TROT_ATTELE,True,8,5,8
20251112-R5-C9,20251112,MONS (GHLIN),2025-11-12 21:45:00,2840,,TROT_ATTELE,True,6,5,9
20251112-R5-C10,20251112,MONS (GHLIN),2025-11-12 22:15:00,2300,,TROT_ATTELE,True,9,5,10
20251112-R7-C6,20251112,SOLVALLA,2025-11-12 20:13:00,2140,,TROT_ATTELE,True,8,7,6
20251112-R7-C7,20251112,SOLVALLA,2025-11-12 20:41:00,2140,,TROT_ATTELE,True,12,7,7
20251112-R7-C8,20251112,SOLVALLA,2025-11-12 21:03:00,2140,,TROT_ATTELE,True,12,7,8
20251112-R7-C9,20251112,SOLVALLA,2025-11-12 21:26:00,2140,,TROT_ATTELE,True,12,7,9
20251112-R7-C10,20251112,SOLVALLA,2025-11-12 21:51:00,2140,,TROT_ATTELE,True,12,7,10
20251112-R9-C1,20251112,CAEN,2025-11-12 12:20:00,2450,,TROT_ATTELE,True,14,9,1
20251112-R9-C2,20251112,CAEN,2025-11-12 12:50:00,2450,,TROT_ATTELE,True,14,9,2
20251112-R9-C3,20251112,CAEN,2025-11-12 13:20:00,2450,,TROT_ATTELE,True,14,9,3
20251112-R9-C4,20251112,CAEN,2025-11-12 13:50:00,2450,,TROT_ATTELE,True,14,9,4
20251112-R9-C5,20251112,CAEN,2025-11-12 14:20:00,2450,,TROT_ATTELE,True,16,9,5
20251112-R9-C6,20251112,CAEN,2025-11-12 14:50:00,2450,,TROT_ATTELE,True,16,9,6
20251112-R9-C7,20251112,CAEN,2025-11-12 15:20:00,2450,,TROT_ATTELE,True,16,9,7
20251112-R9-C8,20251112,CAEN,2025-11-12 15:50:00,2450,,TROT_ATTELE,True,16,9,8
20251113-R3-C1,20251113,VINCENNES,2025-11-13 16:35:00,2700,,TROT_ATTELE,True,12,3,1
20251113-R3-C2,20251113,VINCENNES,2025-11-13 17:13:00,2700,,TROT_ATTELE,True,15,3,2
20251113-R3-C3,20251113,VINCENNES,2025-11-13 17:47:00,2850,,TROT_ATTELE,True,11,3,3
20251113-R3-C4,20251113,VINCENNES,2025-11-13 18:20:00,2850,,TROT_MONTE,True,10,3,4
20251113-R3-C5,20251113,VINCENNES,2025-11-13 18:55:00,2700,,TROT_ATTELE,True,14,3,5
20251113-R3-C6,20251113,VINCENNES,2025-11-13 19:32:00,2850,,TROT_ATTELE,True,15,3,6
20251113-R3-C7,20251113,VINCENNES,2025-11-13 20:04:00,2850,,TROT_ATTELE,True,16,3,7
20251113-R3-C8,20251113,VINCENNES,2025-11-13 20:36:00,2200,,TROT_MONTE,True,10,3,8
20251113-R4-C1,20251113,AMIENS,2025-11-13 16:52:00,2400,,TROT_ATTELE,True,14,4,1
20251113-R4-C2,20251113,AMIENS,2025-11-13 17:29:00,2400,,TROT_ATTELE,True,14,4,2
20251113-R4-C3,20251113,AMIENS,2025-11-13 18:03:00,2400,,TROT_ATTELE,True,14,4,3
20251113-R4-C4,20251113,AMIENS,2025-11-13 18:37:00,2400,,TROT_ATTELE,True,14,4,4
20251113-R4-C5,20251113,AMIENS,2025-11-13 19:17:00,2400,,TROT_ATTELE,True,14,4,5
20251113-R4-C6,20251113,AMIENS,2025-11-13 19:49:00,2400,,TROT_ATTELE,True,14,4,6
20251113-R4-C7,20251113,AMIENS,2025-11-13 20:20:00,2400,,TROT_MONTE,True,15,4,7
20251113-R4-C8,20251113,AMIENS,2025-11-13 20:51:00,2400,,TROT_ATTELE,True,14,4,8
20251114-R1-C1,20251114,VINCENNES,2025-11-14 18:26:00,2700,,TROT_ATTELE,True,16,1,1
20251114-R1-C2,20251114,VINCENNES,2025-11-14 18:59:00,2700,,TROT_MONTE,True,15,1,2
20251114-R1-C3,20251114,VINCENNES,2025-11-14 19:35:00,2100,,TROT_ATTELE,True,14,1,3
20251114-R1-C4,20251114,VINCENNES,2025-11-14 20:15:00,2100,,TROT_ATTELE,True,16,1,4
20251114-R1-C5,20251114,VINCENNES,2025-11-14 20:49:00,2100,,TROT_ATTELE,True,13,1,5
20251114-R1-C6,20251114,VINCENNES,2025-11-14 21:18:00,2700,,TROT_MONTE,True,14,1,6
20251114-R1-C7,20251114,VINCENNES,2025-11-14 21:47:00,2700,,TROT_ATTELE,True,13,1,7
20251114-R1-C8,20251114,VINCENNES,2025-11-14 22:12:00,2200,,TROT_MONTE,True,12,1,8
20251114-R2-C1,20251114,BORELY,2025-11-14 11:21:00,2300,,TROT_ATTELE,True,13,2,1
20251114-R2-C2,20251114,BORELY,2025-11-14 11:49:00,2300,,TROT_ATTELE,True,16,2,2
20251114-R2-C3,20251114,BORELY,2025-11-14 12:17:00,3000,,TROT_ATTELE,True,11,2,3
20251114-R2-C4,20251114,BORELY,2025-11-14 12:50:00,3000,,TROT_ATTELE,True,8,2,4
20251114-R2-C5,20251114,BORELY,2025-11-14 13:25:00,3000,,TROT_ATTELE,True,11,2,5
20251114-R2-C6,20251114,BORELY,2025-11-14 14:02:00,3000,,TROT_ATTELE,True,16,2,6
20251114-R2-C7,20251114,BORELY,2025-11-14 14:37:00,2300,,TROT_ATTELE,True,13,2,7
20251114-R2-C8,20251114,BORELY,2025-11-14 15:10:00,3000,,TROT_ATTELE,True,18,2,8
20251114-R4-C1,20251114,LA CEPIERE,2025-11-14 15:45:00,2950,,TROT_ATTELE,True,14,4,1
20251114-R4-C2,20251114,LA CEPIERE,2025-11-14 16:20:00,2950,,TROT_ATTELE,True,16,4,2
20251114-R4-C3,20251114,LA CEPIERE,2025-11-14 16:55:00,2950,,TROT_ATTELE,True,14,4,3
20251114-R4-C4,20251114,LA CEPIERE,2025-11-14 17:30:00,2950,,TROT_ATTELE,True,17,4,4
20251114-R4-C5,20251114,LA CEPIERE,2025-11-14 18:09:00,2950,,TROT_ATTELE,True,14,4,5
20251114-R4-C6,20251114,LA CEPIERE,2025-11-14 18:42:00,2750,,TROT_ATTELE,True,15,4,6
20251114-R4-C7,20251114,LA CEPIERE,2025-11-14 19:15:00,2950,,TROT_MONTE,True,13,4,7
20251114-R4-C8,20251114,LA CEPIERE,2025-11-14 19:50:00,2150,,TROT_ATTELE,True,13,4,8
20251114-R5-C4,20251114,WOLVEGA,2025-11-14 17:13:00,3100,,TROT_ATTELE,True,10,5,4
20251114-R5-C5,20251114,WOLVEGA,2025-11-14 17:48:00,2600,,TROT_ATTELE,True,11,5,5
20251114-R5-C10,20251114,WOLVEGA,2025-11-14 20:33:00,2100,,TROT_ATTELE,True,11,5,10
20251114-R5-C11,20251114,WOLVEGA,2025-11-14 21:03:00,1609,,TROT_ATTELE,True,10,5,11
20251114-R5-C12,20251114,WOLVEGA,2025-11-14 21:30:00,2100,,TROT_ATTELE,True,11,5,12
20251115-R2-C1,20251115,LYON-PARILLY,2025-11-15 11:55:00,2850,,TROT_MONTE,True,12,2,1
20251115-R2-C2,20251115,LYON-PARILLY,2025-11-15 12:35:00,2600,,TROT_ATTELE,True,14,2,2
20251115-R2-C3,20251115,LYON-PARILLY,2025-11-15 13:09:00,2850,,TROT_ATTELE,True,16,2,3
20251115-R2-C4,20251115,LYON-PARILLY,2025-11-15 13:43:00,2850,,TROT_ATTELE,True,11,2,4
20251115-R2-C5,20251115,LYON-PARILLY,2025-11-15 14:16:00,2850,,TROT_ATTELE,True,11,2,5
20251115-R2-C6,20251115,LYON-PARILLY,2025-11-15 14:51:00,2850,,TROT_ATTELE,True,14,2,6
20251115-R2-C7,20251115,LYON-PARILLY,2025-11-15 15:34:00,2600,,TROT_ATTELE,True,12,2,7
20251115-R2-C8,20251115,LYON-PARILLY,2025-11-15 16:16:00,2850,,TROT_ATTELE,True,14,2,8
20251115-R3-C1,20251115,LAVAL,2025-11-15 16:52:00,2850,,TROT_ATTELE,True,10,3,1
20251115-R3-C2,20251115,LAVAL,2025-11-15 17:25:00,2850,,TROT_ATTELE,True,17,3,2
20251115-R3-C3,20251115,LAVAL,2025-11-15 17:58:00,2850,,TROT_ATTELE,True,8,3,3
20251115-R3-C4,20251115,LAVAL,2025-11-15 18:33:00,2850,,TROT_MONTE,True,11,3,4
20251115-R3-C5,20251115,LAVAL,2025-11-15 19:05:00,2850,,TROT_ATTELE,True,8,3,5
20251115-R3-C6,20251115,LAVAL,2025-11-15 19:37:00,2050,,TROT_ATTELE,True,14,3,6
20251115-R3-C7,20251115,LAVAL,2025-11-15 20:09:00,2650,,TROT_ATTELE,True,16,3,7
20251115-R3-C8,20251115,LAVAL,2025-11-15 20:41:00,2850,,TROT_ATTELE,True,16,3,8
20251115-R5-C3,20251115,ESKILSTUNA,2025-11-15 16:10:00,2140,,TROT_ATTELE,True,12,5,3
20251115-R5-C4,20251115,ESKILSTUNA,2025-11-15 16:32:00,2140,,TROT_ATTELE,True,12,5,4
20251115-R5-C6,20251115,ESKILSTUNA,2025-11-15 17:16:00,2140,,TROT_ATTELE,True,12,5,6
20251115-R5-C7,20251115,ESKILSTUNA,2025-11-15 17:38:00,2140,,TROT_ATTELE,True,12,5,7
20251116-R1-C1,20251116,VINCENNES,2025-11-16 13:26:00,2700,,TROT_ATTELE,True,14,1,1
20251116-R1-C2,20251116,VINCENNES,2025-11-16 14:00:00,2850,,TROT_ATTELE,True,13,1,2
20251116-R1-C3,20251116,VINCENNES,2025-11-16 14:37:00,2175,,TROT_MONTE,True,14,1,3
20251116-R1-C4,20251116,VINCENNES,2025-11-16 15:15:00,2700,,TROT_ATTELE,True,18,1,4
20251116-R1-C5,20251116,VINCENNES,2025-11-16 15:50:00,2100,,TROT_ATTELE,True,16,1,5
20251116-R1-C6,20251116,VINCENNES,2025-11-16 16:33:00,2700,,TROT_ATTELE,True,11,1,6
20251116-R1-C7,20251116,VINCENNES,2025-11-16 17:09:00,2100,,TROT_ATTELE,True,14,1,7
20251116-R1-C8,20251116,VINCENNES,2025-11-16 17:39:00,2700,,TROT_ATTELE,True,10,1,8
20251116-R1-C9,20251116,VINCENNES,2025-11-16 18:08:00,2100,,TROT_ATTELE,True,15,1,9
20251116-R1-C10,20251116,VINCENNES,2025-11-16 18:38:00,2700,,TROT_MONTE,True,12,1,10
20251116-R10-C1,20251116,NANTES,2025-11-16 13:15:00,2275,,TROT_ATTELE,True,13,10,1
20251116-R10-C2,20251116,NANTES,2025-11-16 13:45:00,3000,,TROT_ATTELE,True,8,10,2
20251116-R10-C3,20251116,NANTES,2025-11-16 14:15:00,3000,,TROT_ATTELE,True,14,10,3
20251116-R10-C4,20251116,NANTES,2025-11-16 14:45:00,3000,,TROT_ATTELE,True,11,10,4
20251116-R10-C5,20251116,NANTES,2025-11-16 15:15:00,3000,,TROT_MONTE,True,15,10,5
20251116-R10-C6,20251116,NANTES,2025-11-16 15:47:00,3000,,TROT_ATTELE,True,14,10,6
20251116-R10-C7,20251116,NANTES,2025-11-16 16:17:00,3000,,TROT_ATTELE,True,13,10,7
20251117-R1-C1,20251117,VINCENNES,2025-11-17 13:55:00,2700,,TROT_ATTELE,True,16,1,1
20251117-R1-C2,20251117,VINCENNES,2025-11-17 14:30:00,2175,,TROT_MONTE,True,13,1,2
20251117-R1-C3,20251117,VINCENNES,2025-11-17 15:13:00,2100,,TROT_ATTELE,True,15,1,3
20251117-R1-C4,20251117,VINCENNES,2025-11-17 15:47:00,2700,,TROT_MONTE,True,12,1,4
20251117-R1-C5,20251117,VINCENNES,2025-11-17 16:21:00,2700,,TROT_ATTELE,True,12,1,5
20251117-R1-C6,20251117,VINCENNES,2025-11-17 16:54:00,2700,,TROT_MONTE,True,13,1,6
20251117-R1-C7,20251117,VINCENNES,2025-11-17 17:28:00,2700,,TROT_ATTELE,True,13,1,7
20251117-R1-C8,20251117,VINCENNES,2025-11-17 18:08:00,2850,,TROT_ATTELE,True,16,1,8
20251117-R2-C1,20251117,AVENCHES,2025-11-17 11:07:00,2350,,TROT_ATTELE,True,9,2,1
20251117-R2-C2,20251117,AVENCHES,2025-11-17 11:35:00,2350,,TROT_ATTELE,True,8,2,2
20251117-R2-C3,20251117,AVENCHES,2025-11-17 12:07:00,2350,,TROT_ATTELE,True,9,2,3
20251117-R2-C4,20251117,AVENCHES,2025-11-17 12:39:00,2350,,TROT_ATTELE,True,10,2,4
20251117-R2-C5,20251117,AVENCHES,2025-11-17 13:11:00,2350,,TROT_ATTELE,True,10,2,5
20251118-R2-C1,20251118,AGEN LA GARENNE,2025-11-18 11:42:00,2575,,TROT_ATTELE,True,16,2,1
